dateTime,authorName,Message,Time
2023-03-27 00:15:25,mugiwara kaizoku,ทหารทำส้วนทีนอะไรอยู่ ไม่ออกมาช่วยประชาชน...:military_helmet::military_helmet::military_helmet:,1:14:56
2023-03-27 00:15:28,เมธี อริยะ,ด่ามันไปเหอะ ดีกว่าให้มันด่าพท.ฝ่ายเดียว,1:14:59
2023-03-27 00:15:30,mugiwara kaizoku,ทหารทำส้วนทีนอะไรอยู่ ไม่ออกมาช่วยประชาชน...:military_helmet::military_helmet::military_helmet:,1:15:01
2023-03-27 00:15:33,chatmongkol boyd,แก้เคล็ดใช้เคาท์เตอร์เพน,1:15:04
2023-03-27 00:15:34,SosonakaLP,555 ,1:15:05
2023-03-27 00:15:35,ไม่รู้..ไม่ชี้🙄,คนเยอะจัง,1:15:06
2023-03-27 00:15:35,kO micron,ค่าไฟ ขึ้นแล้ว ขึ้นอยู่ ขึ้นต่อ เลือกตู่ห่าวนะจ๊ะ,1:15:06
2023-03-27 00:15:36,Suchada Prasarnpan,น่ารัก มีโชคมีลาภ ก็รู้จักแบ่งปัน,1:15:07
2023-03-27 00:15:37,Chi J,โหคนเห็นแก่ได้ ต่อคิวรับทานก็เยอะจัง:face_with_tears_of_joy::face_with_tears_of_joy::rolling_on_the_floor_laughing:,1:15:07
2023-03-27 00:15:37,RabbitGold,ทุกข์ลาภ :rolling_on_the_floor_laughing:,1:15:08
2023-03-27 00:15:39,Artsuma Auzmar,หนี้ 10 ถูก 6,1:15:10
2023-03-27 00:15:40,style Thai,ร้านทอง สบายๆ แต่อยากผ่อนคลาย ต้องนวด,1:15:11
2023-03-27 00:15:43,mugiwara kaizoku,ทหารทำส้วนทีนอะไรอยู่ ไม่ออกมาช่วยประชาชน...:military_helmet::military_helmet::military_helmet:,1:15:14
2023-03-27 00:15:43,อโนทัย นวลดั้ว,ได้เงินแล้วก็ต้องจ่าย:grinning_face_with_sweat::grinning_face_with_sweat::grinning_face_with_sweat:,1:15:14
2023-03-27 00:15:44,kkuu_ck,ฝนหลวง โครงการดีๆ ภาษีประชาชนสนับสนุนใช่มั๊ย?,1:15:15
2023-03-27 00:15:44,Nathawut Kulwatno,สวัสดีประเทศไทย(เพลงของคาราบาว)..สบายดีไหม เราโชคดีกว่าใครที่เกิดเป็นคนไทย มีพื้นดินอุดมสมบูรณ์ มีผู้คนร่ำรวยน้ำใจ ขยันหน่อยเราก็อยู่ได้สบายแบบไทยๆ...เก่าไปสิ่งใหม่มา...อย่าทำตามอำเภอใจ สงสารประเทศไทย,1:15:15
2023-03-27 00:15:45,Prometius,สมน้ำหน้า ถูกแล้วโวยวาย 5555,1:15:16
2023-03-27 00:15:45,A'rt 's Shida.,ถ้าไม่บอกใครก็จะมีความสุข,1:15:16
2023-03-27 00:15:46,U sai,บ่งบอก.ถึง ความอดอยาก,1:15:17
2023-03-27 00:15:46,เด่น ปืนใหญ่,ถูก 6 ล้าน แต่เป็นหนี้ 10 ล้าน เพราะอะไร:thinking_face::thinking_face::thinking_face::thinking_face:,1:15:17
2023-03-27 00:15:47,style Thai,ร้านทอง สบายๆ แต่อยากผ่อนคลาย ต้องนวด,1:15:18
2023-03-27 00:15:47,บุปผา งามเจริญ,500 คน,1:15:18
2023-03-27 00:15:47,opto2020,รัฐแบบลุงๆ อะไรมีนายทุนก็คุมไม่ได้ กลายเป็นแค่แมว แต่กับคนธรรมดากลับดุยิ่งกว่าหมา,1:15:18
2023-03-27 00:15:49,Phan Punta,แม่ค้าไข่จัวจริงทำแล้ว ทำอยู่ ทำต่อ 555,1:15:20
2023-03-27 00:15:49,รุ่งทิวาาา,สึกไร555,1:15:20
2023-03-27 00:15:49,ชาเย็น ไม่เย็นชา,คนจนเยอะ:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,1:15:20
2023-03-27 00:15:49,ލ,ของฟรีใครไม่เอา:face-green-smiling::face-green-smiling::face-green-smiling::face-green-smiling:,1:15:20
2023-03-27 00:15:50,ICE-CREAM,:buffering:,1:15:20
2023-03-27 00:15:51,mugiwara kaizoku,ทหารทำส้วนทีนอะไรอยู่ ไม่ออกมาช่วยประชาชน...:military_helmet::military_helmet::military_helmet:,1:15:21
2023-03-27 00:15:51,Fujinz,ไม่เอาเงินไปใช้หนี้ก่อน,1:15:22
2023-03-27 00:15:51,สกุล เมฆา,รวยๆจ้า..สาธุ:red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart:,1:15:22
2023-03-27 00:15:52,ใหม่,เดียวก็หมด,1:15:23
2023-03-27 00:15:54,Pj _Master,โห แม่ค้า ใจดี,1:15:25
2023-03-27 00:15:55,dinsow,ใจดีจัง,1:15:26
2023-03-27 00:15:56,mugiwara kaizoku,ทหารทำส้วนทีนอะไรอยู่ ไม่ออกมาช่วยประชาชน...:military_helmet::military_helmet::military_helmet:,1:15:27
2023-03-27 00:15:56,Prometius,สมน้ำหน้า ถูกแล้วโวยวาย 5555,1:15:27
2023-03-27 00:15:56,Ath Phetborisut,เดียวก็เหมือนเดิม,1:15:27
2023-03-27 00:15:57,ตั้ม เพ็งพา,รอไปอีก2-3เดือนถ้าตามฤดูฝน,1:15:28
2023-03-27 00:15:58,วาสนา พารวย,ได้ใจลูกค้า:face-red-heart-shape:,1:15:29
2023-03-27 00:15:59,เมธี อริยะ,รุมโทรม:face_with_rolling_eyes:,1:15:29
2023-03-27 00:15:59,Pom noi,ยืมเค้ามา ก็ต้องคืนป่าววะ,1:15:30
2023-03-27 00:16:00,smt784,สม,1:15:30
2023-03-27 00:16:00,KITTY,มึงไม่มีไข่กันรึไง,1:15:30
2023-03-27 00:16:01,mugiwara kaizoku,ทหารทำส้วนทีนอะไรอยู่ ไม่ออกมาช่วยประชาชน...:military_helmet::military_helmet::military_helmet:,1:15:32
2023-03-27 00:16:02,คนชอบเที่ยว,ถูกแค่6ล้านเดี่ยวก็หมด,1:15:33
2023-03-27 00:16:04,Orange Aj.,อย่างน้อยก้อมีใช้หนี้,1:15:35
2023-03-27 00:16:05,เช็ดเข้ อาราเล่สังฆัง,กูอยู่อ่าวไทยอย่าด่ารวม,1:15:36
2023-03-27 00:16:06,mugiwara kaizoku,ทหารทำส้วนทีนอะไรอยู่ ไม่ออกมาช่วยประชาชน...:military_helmet::military_helmet::military_helmet:,1:15:37
2023-03-27 00:16:06,R.P.G R.P.G,งบกองสลาก หวานเจี๊ยบ,1:15:37
2023-03-27 00:16:08,Anti Badgovernance1,@mugiwara kaizoku จะฟลัดหา...งหรอ?,1:15:39
2023-03-27 00:16:09,ICE-CREAM,กำ,1:15:40
2023-03-27 00:16:10,ލ,หื่นมากเจ้าหนี้,1:15:41
2023-03-27 00:16:10,Prometius,สมน้ำหน้า ถูกแล้วโวยวาย 5555,1:15:41
2023-03-27 00:16:11,kO micron,ค่าไฟ ขึ้นแล้ว ขึ้นอยู่ ขึ้นต่อ เลือกตู่ห่าวนะจ๊ะ,1:15:41
2023-03-27 00:16:11,꧁ งุงิ ꧂,อนุโมทนา สาธุ,1:15:42
2023-03-27 00:16:12,ไม่รู้..ไม่ชี้🙄,จบเลยหนี้555,1:15:42
2023-03-27 00:16:13,Love InFinity,หนีหนี้,1:15:43
2023-03-27 00:16:13,Raiden Ei,ใช้หนี้ก่อนดีกว่า,1:15:44
2023-03-27 00:16:13,U sai,บ่งบอก..ถึง..อดอยากมาก..คนไทย,1:15:44
2023-03-27 00:16:14,The Stadiumhopper,หน้าใหญ่ โดนไปซะ,1:15:44
2023-03-27 00:16:14,mugiwara kaizoku,ทหารทำส้วนทีนอะไรอยู่ ไม่ออกมาช่วยประชาชน...:military_helmet::military_helmet::military_helmet:,1:15:45
2023-03-27 00:16:14,สาธิต พงษ์เสนา,แจก:egg2::egg2::egg2::egg2::egg2::egg2::egg2::egg2::egg2: มี เจ้าหนี้ มากระทืบ รุมโทรม:face-turquoise-covering-eyes::face-turquoise-covering-eyes::face-turquoise-covering-eyes::face-turquoise-covering-eyes::face-turquoise-covering-eyes::face-turquoise-covering-eyes::face-turquoise-covering-eyes::face-turquoise-covering-eyes:,1:15:45
2023-03-27 00:16:15,dinsow,ไม่เหมือนก้าวไกลแจกซอง,1:15:46
2023-03-27 00:16:16,Eol,5555 ไม่น่าประกาศชาวบ้านเลย,1:15:47
2023-03-27 00:16:16,ยุพยงค์ โนมูระ,:face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling:,1:15:47
2023-03-27 00:16:17,Autsadakon,ทำตัวปกติก็ดีแล้ว,1:15:47
2023-03-27 00:16:17,คนชอบเที่ยว,ถ้าใช้เงินแบบนี้,1:15:47
2023-03-27 00:16:19,Eben,ไม่เอาตังไปใช้หนี้อะ,1:15:50
2023-03-27 00:16:19,MB,ถูก 6 ล้านป่าวประกาศทำไม,1:15:50
2023-03-27 00:16:20,ผีเสื้อ ดอกไม้,ทำไมไม่ใช้หนีเขา,1:15:50
2023-03-27 00:16:20,ทองเบิ้ม ดอร์สั้น,ถูกหวยอย่าบอกใครเชี่ยว,1:15:51
2023-03-27 00:16:20,KITTY,สม อยู่เงียบๆไม่เป็น,1:15:51
2023-03-27 00:16:21,Branch Kamway,เป็นหนี้ต้องจ่าย,1:15:52
2023-03-27 00:16:21,smt784,แล้วทำไม่มึงไม่ใช่คืน,1:15:52
2023-03-27 00:16:22,สกุล เมฆา,รวยๆจ้า..สาธุ:love_you_gesture::love_you_gesture::love_you_gesture::love_you_gesture::love_you_gesture::love_you_gesture::love_you_gesture::love_you_gesture::love_you_gesture::love_you_gesture::love_you_gesture::love_you_gesture::love_you_gesture::love_you_gesture::love_you_gesture::love_you_gesture::love_you_gesture:,1:15:53
2023-03-27 00:16:22,Annou 1234,:smiling_face_with_smiling_eyes::thumbs_up:,1:15:53
2023-03-27 00:16:23,น้าสิง รีวิว : ดีลใกล้ตัว,หน่วยงานรัฐ ไร้ประสิทธิภาพ ปล่อยให้ประเทศ มีฝุ่น PM2.5 ขึ้นอันดับ 1 ของโลก ,1:15:53
2023-03-27 00:16:23,B Pila (Eve),เป็นหนี้ก็ต้องจ่ายสิเจ้ ก็ถูกแล้วนิ ,1:15:54
2023-03-27 00:16:23,ใหม่,ขี้โม้จัง,1:15:54
2023-03-27 00:16:25,เช็ดเข้ อาราเล่สังฆัง,มันมีขั้นมีตอน ,1:15:56
2023-03-27 00:16:25,NOEYbood S.,เป็นหนี้ก็ต้องใช้หนี้นะคะ,1:15:56
2023-03-27 00:16:26,หลุยส์ หลุยส์,น่ะคนเรา ไม่ใช้หนี้,1:15:57
2023-03-27 00:16:27,kkuu_ck,:planet-orange-purple-ring:ฝนหลวง อยู่ไหน?... ประชาชนเดือดร้อน,1:15:57
2023-03-27 00:16:28,manus,หน้าใหญ่จังนะ,1:15:58
2023-03-27 00:16:28,mugiwara kaizoku,ทหารทำส้วนทีนอะไรอยู่ ไม่ออกมาช่วยประชาชน...:military_helmet::military_helmet::military_helmet:,1:15:59
2023-03-27 00:16:28,ราตรี วราพร,หนีหนี้แต่ออกข่าว 555,1:15:59
2023-03-27 00:16:28,Samka good,:folded_hands::folded_hands::folded_hands::folded_hands::folded_hands:,1:15:59
2023-03-27 00:16:29,chatmongkol boyd,แล้วทำไมไม่ใช้หนี้ ,1:16:00
2023-03-27 00:16:29,style Thai,ร้านทอง สบายๆ แต่อยากผ่อนคลาย ต้องนวด,1:16:00
2023-03-27 00:16:30,เบื่อ,ถูกก็เงียบๆครับ,1:16:01
2023-03-27 00:16:30,Adison Taetong,ติดหนี้ควรใช้หนี้ครับ,1:16:01
2023-03-27 00:16:31,เฉลิมรัฐ ปาขันแก้ว,แล้วทำไมไม่จ่ายหนี้อ่ะ บ้าไหม ให้เพื่อนตามอยุ่,1:16:01
2023-03-27 00:16:31,เด่น ปืนใหญ่,อยากรู้ เป็นหนี้ 10 ล้าน เพราะอะไร:shushing_face::shushing_face::shushing_face:,1:16:02
2023-03-27 00:16:31,หาหน่อไผ่จีน,55555,1:16:02
2023-03-27 00:16:31,Orange Wave,แจกพอดีๆ ได้เพิ่มหนี้อีก,1:16:02
2023-03-27 00:16:33,Veerayong Chingchit,มีหนี้ก็จ่ายซิ,1:16:04
2023-03-27 00:16:33,Rittidech ฤทธิเดช,ไข่ขายดี,1:16:04
2023-03-27 00:16:33,Amijung Pt,เป็นหนี้ก็ต้องจ่ายไหมค่ะ,1:16:04
2023-03-27 00:16:34,nate river,.ใช้หนี้ก๊อน,1:16:05
2023-03-27 00:16:35,Miracle Man,เป็นหนี้ยังหน้าใหญ่ มาแจกของอีก คิดดู,1:16:06
2023-03-27 00:16:36,ผีเสื้อ ดอกไม้,มาแจกทำไม ทำไมไม่ใช้หนี้,1:16:06
2023-03-27 00:16:36,Kook22 Kook22,เหมือนได้ใช้หนี:beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes:,1:16:07
2023-03-27 00:16:37,Prometius,สมน้ำหน้า ถูกแล้วโวยวาย 5555,1:16:07
2023-03-27 00:16:37,THAILAND CHANNEL,แจกไข่อย่าลืมใช้หนี้,1:16:08
2023-03-27 00:16:38,mugiwara kaizoku,ทหารทำส้วนทีนอะไรอยู่ ไม่ออกมาช่วยประชาชน...:military_helmet::military_helmet::military_helmet:,1:16:09
2023-03-27 00:16:39,Ath Phetborisut,ไม่บริหารดีๆเดียวก็จน,1:16:10
2023-03-27 00:16:40,MB,แทนที่จะเอาเงินมาใช้หนี้,1:16:10
2023-03-27 00:16:40,พระรัก สีแล็ง,สงสารชาวไร่ชาวนาจริงๆจะเผาปีละครั้งก่มีความผิดแล้วแต่ที่เผากันทั้งปีทัังชาติไม่มีใครพูดถึง555,1:16:11
2023-03-27 00:16:41,กรุบกริบ,สร้างหนี้เอง ก็ต้องใช้นะจ๊ะ,1:16:12
2023-03-27 00:16:41,อิอิ 555,สุขใจทันที555,1:16:12
2023-03-27 00:16:43,Suchada Prasarnpan,ขอให้งวดหน้า ถูกอีกงวด นะคะ,1:16:14
2023-03-27 00:16:43,Adison Taetong,แจกไข่ไม่น่าใช่วิธีแก้หนี้,1:16:14
2023-03-27 00:16:43,Namour Jolie,บ่นอะไร แล้วทำไมไม่ใช้หนี้ล่ะ,1:16:14
2023-03-27 00:16:44,Chi J,เอาไปคืนสิ สามัญสำนึกง่ายๆ:face_with_tears_of_joy::face_with_tears_of_joy::rolling_on_the_floor_laughing:,1:16:14
2023-03-27 00:16:44,Sathree Gaming 's,ไม่เหนียวหนี้สิคะ,1:16:14
2023-03-27 00:16:45,JrAEK Dc,🇺🇸🇹🇭🇨🇳🇯🇵,1:16:15
2023-03-27 00:16:45,chatmongkol boyd,คนแบบนี้ ทำบุญเอาหน้า,1:16:16
2023-03-27 00:16:46,Aoffie Max,:washhands::washhands::washhands::washhands:,1:16:16
2023-03-27 00:16:47,dinsow,ก้าวไกลไถได้หลายล้านเลย,1:16:18
2023-03-27 00:16:48,ใหม่,พูดเอามัน,1:16:18
2023-03-27 00:16:48,TheFlukss,หนี้ก็มีจะแจกอะไรมาก เอาพองามพอแล้วแม่คุน,1:16:19
2023-03-27 00:16:49,criss,อีนี่ ไม่ใช้หนี้เขาหละ,1:16:20
2023-03-27 00:16:49,Noiscser,ใช้นี้ก่อน,1:16:20
2023-03-27 00:16:50,MB,สม,1:16:20
2023-03-27 00:16:50,อาร์ม อาม Arm,เป็นหนี้ แล้วไม่ใช้???,1:16:21
2023-03-27 00:16:51,อสูรโลกันต์ปริศนา👺,ขอเจ้พักหนี้แป๊บนึง,1:16:21
2023-03-27 00:16:51,Warut Tan`,ถูกหวย ได้ใช้หนี้ไหมละ,1:16:22
2023-03-27 00:16:53,Fai Gothic,ใช้เงินไม่เป็นนะคะ เป็นหนี้ก็ต้องชำระหนี้นะคะ,1:16:23
2023-03-27 00:16:53,style Thai,มึงก็ใช่เขาไป,1:16:24
2023-03-27 00:16:54,Autsadakon,ทำแล้วสบายใจไหมล่ะทำต่อไปนะ,1:16:24
2023-03-27 00:16:54,onex,ก็ใช้หนี้เขามันก็จบ หนีทำไม,1:16:25
2023-03-27 00:16:54,หาหน่อไผ่จีน,เป็นหนีก้อฝช่หนีก่อน,1:16:25
2023-03-27 00:16:54,เกษมสันต์ ธีรพิทักษ์,เฝ้าระวังอย่างเดียวแก้หมอกควันไม่เป็น,1:16:25
2023-03-27 00:16:56,Veerayong Chingchit,เอาหน้ามั้งครับ,1:16:27
2023-03-27 00:16:56,กุ้ง อิทธิพร,มีหนี้ไม่ใช้. มาแจม...ไข่. เพื่อ.:text-green-game-over::text-green-game-over::text-green-game-over::text-green-game-over::text-green-game-over::text-green-game-over::text-green-game-over::text-green-game-over::text-green-game-over:,1:16:27
2023-03-27 00:16:58,ICE-CREAM,อย่างโหด,1:16:29
2023-03-27 00:16:59,Wisanuwan Puengtumjit,รวยก็รวยเงียบๆไปบ้าง,1:16:29
2023-03-27 00:16:59,Monika Halanla,ใช้หนี้ก่อนดีไม๊..,1:16:29
2023-03-27 00:16:59,ญอ ญิง,รีบใช้หนี้เค้าก่อน สิ ตอนยืมกะรีบใช้ ,1:16:30
2023-03-27 00:16:59,Zama Tharua,แล้วไม่ใช้หนี้ก่อนละ,1:16:30
2023-03-27 00:16:59,KITTY,เงียบๆ เอา 6 ล้านไปทำทุนไม่เป็น สม,1:16:30
2023-03-27 00:17:02,Prometius,แล้วแจกเพื่อ ขายใช้หนี้สิ,1:16:33
2023-03-27 00:17:03,เมลที่ 2,ใช้หนี้ก่อนมั้ย ถถถ,1:16:33
2023-03-27 00:17:03,Miracle Man,หน้าใหญ่ หนี้ยังไม่จ่าย ,1:16:34
2023-03-27 00:17:04,Wake up : ตื่นไปเที่ยว,ตรกะแปลกๆ ไปใช้หนี้สิฟ่ะ,1:16:35
2023-03-27 00:17:04,หาหน่อไผ่จีน,แจกเพื่อ,1:16:35
2023-03-27 00:17:05,chatmongkol boyd,หนีหนี้แล้วมาทำบุญ...คืออะไรรรร,1:16:36
2023-03-27 00:17:05,โนเนม,หน้าใหญ่ สักวันไม่เหลือ,1:16:36
2023-03-27 00:17:05,dinsow,แม่ค้าใจดีจังแจกไข่,1:16:36
2023-03-27 00:17:05,tana meedee,หนีหนี้ ชัวร,1:16:36
2023-03-27 00:17:06,หลุยส์ หลุยส์,เป็นหนี้หนักแล้วอยากจะหน้าใหญ่ไปทำไมหนออออ,1:16:36
2023-03-27 00:17:06,mugiwara kaizoku,ทหารทำส้วนทีนอะไรอยู่ ไม่ออกมาช่วยประชาชน...:military_helmet::military_helmet::military_helmet:,1:16:37
2023-03-27 00:17:06,Noiscser,ใช้หนี้ก่อน,1:16:37
2023-03-27 00:17:07,อิอิ 555,ไทยรวย 555สบาย อิอิ,1:16:38
2023-03-27 00:17:11,Squall BigDady,เป็นหนี้ต้องใช้หนี้,1:16:42
2023-03-27 00:17:13,mugiwara kaizoku,ทหารทำส้วนทีนอะไรอยู่ ไม่ออกมาช่วยประชาชน...:military_helmet::military_helmet::military_helmet:,1:16:43
2023-03-27 00:17:16,Seiko,ถูกรางวัลที่1 แต่ยังไม่พอจ่ายหนี้,1:16:47
2023-03-27 00:17:18,U sai,อ้าวว ว..!! เมกา..ไรวะ,1:16:48
2023-03-27 00:17:18,THE END,หน้าใหญ่เกิน ไม่เห็นใจเจ้าหนี้เลย,1:16:49
2023-03-27 00:17:18,เมธี อริยะ,เมกา:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,1:16:49
2023-03-27 00:17:19,ใหม่,เป็นหนี้ใครมาแจก.สติยังไง,1:16:50
2023-03-27 00:17:20,mugiwara kaizoku,ทหารทำส้วนทีนอะไรอยู่ ไม่ออกมาช่วยประชาชน...:military_helmet::military_helmet::military_helmet:,1:16:51
2023-03-27 00:17:23,Mamosa Mocca,ครับ,1:16:53
2023-03-27 00:17:23,Eol,สหรัฐทำตัวเอง อยากแต่ฟื้นค่าเงิน,1:16:54
2023-03-27 00:17:25,mugiwara kaizoku,ทหารทำส้วนทีนอะไรอยู่ ไม่ออกมาช่วยประชาชน...:military_helmet::military_helmet::military_helmet:,1:16:56
2023-03-27 00:17:25,Terapong Nampon,อย่าไปเสือกเรื่องเค้าเลย,1:16:56
2023-03-27 00:17:27,pun singha,อยากทำบุญแต่ระวังจะ้กินตัว ไม่ได่ถูก30-40ล้าน,1:16:58
2023-03-27 00:17:29,ศรัญญา เลาะหะมาน,เขาไม่ได้เป็นหนี้ แต่เป็นอุบายไม่ให้ญาติมาขอเงิน เลยอ้างว่าเป็นหนี้,1:17:00
2023-03-27 00:17:31,mugiwara kaizoku,ทหารทำส้วนทีนอะไรอยู่ ไม่ออกมาช่วยประชาชน...:military_helmet::military_helmet::military_helmet:,1:17:01
2023-03-27 00:17:32,สุดปัง แมวตาสองสี,มันอยู่คนนะ จับก็บอกว่าชาวบ้าน ไม่จับก็เกิดมันอยู่ที่จิตมีสำนึก ใน กทม มีรถควันดำแต่งชิง ป่อยควันดำ นายอำเภอก็คน นายกคน ทุกสิงมันอยู่ ที่จิตรสำนึก ก็ลูกหลานของคุณนั้นนะ ทีทำ,1:17:03
2023-03-27 00:17:34,JrAEK Dc,🇺🇸🇹🇭🇨🇳🇯🇵,1:17:05
2023-03-27 00:17:36,dinsow,ก้าวไกลแจกซองนะจ๊ะ,1:17:07
2023-03-27 00:17:37,WKWKWKWK,หนี้ความหมายเขาอาจจะหมายถึง คนที่มาขอเงินหรือเปล่า,1:17:08
2023-03-27 00:17:39,KITTY,ถูก 6 ล้าน หนี้ 20 ล้าน,1:17:09
2023-03-27 00:17:39,มีงูนะ,คาหนาด เมกา เงินยังพัง แล้วววว กาลา ที่ มีพวก กาโหลก ปกคอง จาเปน อย่างรายยยยยยยย,1:17:09
2023-03-27 00:17:39,ม่รุ ม่รุ,ธนาคารเจ็ง:face_with_hand_over_mouth:,1:17:10
2023-03-27 00:17:41,rock rock'90s,เป็นหนี้แต่เอาตังไปซื้อของมาทำบุญ,1:17:12
2023-03-27 00:17:42,punyanuch dethsuwan,ใช้คำว่าหนีหนี้ เป็นหนึ้ก็ต้องใช้เขานะคะ,1:17:13
2023-03-27 00:17:43,ทองเบิ้ม ดอร์สั้น,โดมิโน่เอฟเฟคปะเนี่ย,1:17:14
2023-03-27 00:17:43,สมพงษ์ ขอบใจ,อย่าแจกเยอะเกินครับเดียวเงินหมด มันไม่คุ้มครับ,1:17:14
2023-03-27 00:17:44,THE END,กูรู้ละทำไมเป็นหนี้,1:17:14
2023-03-27 00:17:44,วาสนา พารวย,เดี่ยวก็รวย ลูกค้าอุดหนุนยาวตลอดชีวิต:face-blue-smiling::face-blue-smiling:,1:17:15
2023-03-27 00:17:44,Orange Wave,เมกายังไม่เจ๊งหรอก,1:17:15
2023-03-27 00:17:46,U sai,เมกา!...เจ้ง..แล้วหรอวะ,1:17:17
2023-03-27 00:17:47,วิกรม พลวิเศษ,กู้หนี้ไปซื้อล๊อตเตอรลี่!?มึงบ้าเปล่า?,1:17:18
2023-03-27 00:17:51,อิอิ 555,เงินคนเงินเองแหละ555 รวยที่สุดในโลก,1:17:22
2023-03-27 00:17:52,คนช่างฝัน,อ้าวต้องรีบไปถอน,1:17:23
2023-03-27 00:17:52,Kamon W.,เมืองไทยอีกไม่นาน แบ้งค์ไม่มีเงินจ่าย,1:17:23
2023-03-27 00:17:53,ทองเบิ้ม ดอร์สั้น,โดมิโน่เอฟเฟคปะเนี่ย,1:17:24
2023-03-27 00:17:54,MIN,อยู่เงียบๆไม่ดีกว่าเหรอ,1:17:25
2023-03-27 00:17:56,Meditate Mindfulness,เปลี่ยนความคิดทุกข์ก็ดับการคิดเรื่องหนึ่งในเวลาปัจจุบันเรื่องที่คิดในอดีตก็ดับ:bell:สมาธิคือการนำความคิดสติมาอยู่กับปัจจุบันปล่oยว่างความเครียดไม่ว่าจะคิดอะไรให้นำสติมาที่ความรู้สึกผิวหนัง&มือที่สัมผัสกัน,1:17:26
2023-03-27 00:17:59,dinsow,ก้าวไกลไถได้อีกหลายล้าน,1:17:30
2023-03-27 00:17:59,Pj _Master,เอาเงินไหนหมุน ล้มละลายสิ,1:17:30
2023-03-27 00:17:59,เมธี อริยะ,:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,1:17:30
2023-03-27 00:18:04,อสูรโลกันต์ปริศนา👺,รัฐบาลบอก ไม่กระทบนะจ๊ะๆ เชื่อมั้ยๆ,1:17:35
2023-03-27 00:18:06,ใหม่,บ้านเราเคยล้มมาแล้ว,1:17:37
2023-03-27 00:18:06,pornchai Budboran,สวัสดีครับ,1:17:37
2023-03-27 00:18:09,chatmongkol boyd,พิมพ์เงินสิ พิมพ์ได้เรื่อยๆ,1:17:40
2023-03-27 00:18:11,ทองเบิ้ม ดอร์สั้น,เมกาพิมพ์เงินเองได้ไม่เจ๊ง,1:17:42
2023-03-27 00:18:17,Chi J,เก็บของดีราคาถูก โอกาสดีๆในการลงทุน:face_with_tears_of_joy::face_with_tears_of_joy::rolling_on_the_floor_laughing:,1:17:47
2023-03-27 00:18:17,Kook22 Kook22,เมกาเขาพิมแบงค์เองได้สบายๆ:anger_symbol::anger_symbol::anger_symbol::anger_symbol::anger_symbol::anger_symbol::anger_symbol::anger_symbol::anger_symbol::anger_symbol:,1:17:48
2023-03-27 00:18:17,Orange Aj.,สัญญานเตือนโลก,1:17:48
2023-03-27 00:18:21,WHAT IF?,ก็เล่นพิมเงินมาแจกไม่หยุด ไม่พอก็พิมอีกเรื่อยๆ,1:17:52
2023-03-27 00:18:21,อิอิ 555,แบงค์เจ๊ง คนรวย,1:17:52
2023-03-27 00:18:24,Seiko,คลื่นวิกฤษศรัทธา,1:17:54
2023-03-27 00:18:26,เมธี อริยะ,เผาเลย เผาเลย:face-blue-smiling::face-blue-smiling:,1:17:57
2023-03-27 00:18:26,Molsish Wisetchotikul,เข้ หนัก สงครามโลกอีกไม่ไกล,1:17:57
2023-03-27 00:18:26,ލ,พังเพราะคนไทย:face-fuchsia-wide-eyes::face-fuchsia-wide-eyes::face-fuchsia-wide-eyes::face-fuchsia-wide-eyes:ไปถอนเงินเทาออกมา,1:17:57
2023-03-27 00:18:28,MIN,ป่าวประกาศทำไม,1:17:59
2023-03-27 00:18:28,chatmongkol boyd,พิมพ์เงินแบบไม่มีอะไรกั้น,1:17:59
2023-03-27 00:18:28,เด่น ปืนใหญ่,อเมริกา พิมพ์แบงค์ ใช้เอง ไม่ต้องกลัว:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,1:17:59
2023-03-27 00:18:29,Eol,เป็นแบงค์กงเต๊กไปเหอะ ขึ้นดอกเบี้ยรัวๆจนบ้านตัวเองไม่ไหว,1:18:00
2023-03-27 00:18:31,U sai,เอางัยดีวะ..เงินกู 150 ล้าน,1:18:02
2023-03-27 00:18:33,mugiwara kaizoku,3.36ล้านล้าน จิ๊บๆ แค่ 1/3 ของหนีประเทศไทยเอง 🥹🥹🥹,1:18:04
