dateTime,authorName,Message,Time
2023-03-24 00:35:04,StormsSilver,ปืนมี แก๊สน้ำตามี ใส่เข้าไปดิ กลัวไรคนเดียว ถ้ามีหลายคนคงไม่ต้องจับกันพอดั,1:34:35
2023-03-24 00:35:07,ผู้จัดการ ภาคิน,ชูวิท:man_judge: + ก้าวไกล:tangerine: = ปฏิรูป ตำรวจ ทหาร ข้าราชการชัวๆ.,1:34:38
2023-03-24 00:35:08,Nils Mj,ที่ช้าเพราะไปนิมนต์พระ พระไม่มา55555,1:34:39
2023-03-24 00:35:10,Seiko,ตร.เขาก็มีครอบครัวนะมึง!!,1:34:41
2023-03-24 00:35:12,Molly Robinson,รถหุ้มเกราะในกรุงเทพไม่มีสักคันเลยเหรอ,1:34:43
2023-03-24 00:35:23,bung2590,หน้าที่ ตร ปกป้องชีวิต ทรัพย์สิน ปชช มีงบ มีอุปกรณ์ป้องกัน มีปืน มีกำลังพล ห่วงชีวิตได้ครับ แต่ละเลยชีวิต ปชช ก็ต้องมาก่อนมั๊ยครับ,1:34:54
2023-03-24 00:35:26,KNOW THAI,ตำรวจชุมพร เสื้อแดงนะ 55555555555555555,1:34:57
2023-03-24 00:35:26,ดีใจ ใจดี,ช่วยกันรายงานคนชื่อ know thai เพราะพวกนี้หละที่ชอบเสี้ยมให้คนแตกแยก,1:34:57
2023-03-24 00:35:28,Topgun Cr,เมืองนอก ไม่ถึง 15 ช.ม. หรอก 15 นาที คนร้านตายละ,1:34:59
2023-03-24 00:35:29,GG Men,แหมมมม พอจะรีพอต spam ปุบเปลี่ยนคําพูดเลย 5555555,1:35:00
2023-03-24 00:35:30,สายฟ้ามอปราย,ค ค ค,1:35:01
2023-03-24 00:35:30,piyapol kongkratok,อาชีพก็รู้ว่ามันต้องเสี่ยงตาย ถ้าไม่พร้อมก็ไปทำอาชีพอื่นไม่ต้องมาพูดยังงี้หรอกพูดแบบนี้ให้ประชาชนด่ากลับ,1:35:01
2023-03-24 00:35:35,แมว รา,รู้ว่าทุกคนมีครอบครัว แต่คุณสมัครใจทำอาชีพนี้ คุณก็ต้องรู้ว่ามันเสี่ยง คุณก็ต้องจัดการผู้ก่อเหตุเลย เจรจา รอนาย คนตายก็เพิ่ม หน่วยโจมตีอยู่ไหนละ สไนเปอร์ มีไว้ทำไร,1:35:06
2023-03-24 00:35:35,อ่ำ อ่ำ,รถหุ้มเกราะก็มีครอบครัว โล่ก็มีครอบครัว:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,1:35:06
2023-03-24 00:35:41,Vake Chap,112......#ยกเลิกต้นตอระบอบโกงกิน:yellow_heart:,1:35:12
2023-03-24 00:35:41,อ่ำ อ่ำ,รถหุ้มเกราะก็มีครอบครัว โล่ก็มีครอบครัว:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,1:35:12
2023-03-24 00:35:45,Toon,"คำถามคือตำรวจทุกวันนี้ 200,000++นายมีคนที่ตั้งใจจะเป็นตำรวจจริงๆเหลืออยู่กี่นายครับ",1:35:16
2023-03-24 00:35:45,Nils Mj,อ้าวแล้ว ตำรวจสั่งชาวบ้านแถวนั้นให้พูดกับนักข่าวให้อวยตำรวจละ,1:35:16
2023-03-24 00:35:46,onex,แทนที่จะรีบช่วยคนโดนยิงเร็วๆ ปล่อยเขานอนแบบนั้นจนตาย เขาอาจไม่ตายก็ได้ถ้ารีบช่วย,1:35:17
2023-03-24 00:35:51,หนุ่มภูไท อัคนิจ,เดี๋ยวก็เปลืองภาษีอีกต้องซื้อรถหุ้มเกราะประจำทุกจังหวัด,1:35:22
2023-03-24 00:35:52,wimonrat tongtasee,ครอบครัวไรเดอร์ล่ะคะ,1:35:23
2023-03-24 00:35:54,Rattana Paris,เห็นด้วกับ onex และtongbai อย่าเป็นตำรวจเลย,1:35:25
2023-03-24 00:35:56,Molly Robinson,คาใจรถหุ้มเกราะ ถูกยิงบ่ายโมงมา 4 ทุ่ม,1:35:27
2023-03-24 00:35:58,JubGangBoy,แบบนี้ น่าให้ ประชาชน ซื้อปืนนะ แล้วให้ตำรวจอยู่บ้านดูแลครอบครัว,1:35:29
2023-03-24 00:35:58,ชูแว๊บ,เคยซ้อมแผนกันมั่งป่าววะ หรือรอแต่นายสั่ง,1:35:29
2023-03-24 00:36:00,ผู้จัดการ ภาคิน,ชูวิท:man_judge: + ก้าวไกล:tangerine: = ปฏิรูป ตำรวจ ทหาร ข้าราชการชัวๆ.,1:35:31
2023-03-24 00:36:01,Pongphat Pongpichit,ปรายยาเสพติดเถอะ มันเยอะและถูก แถมมีกัญชาอีก ,1:35:32
2023-03-24 00:36:02,KNOW THAI,เรื่องจิงคับ ตำรวจเสื้อแดงชุมพร คุณไปดูชื่อก่อน 555555555555555,1:35:33
2023-03-24 00:36:02,R.P.G R.P.G,ลาออกไปอยู่กับครอบครัวเลยฮ่ะ,1:35:33
2023-03-24 00:36:06,ทิพย์วรินทร ชยทัตภูมิรัตน์,ตำรวจ คล้ายโจรในคราบเครื่องแบบ ไปศึกษามาใหม่ว่สตำรวจเค้สต้องทำยังไง,1:35:37
2023-03-24 00:36:08,Chookiat,ระบบมันห่วยอย่าอ้างว่ามีครอบครัว อย่าอ้างว่ามีลูกเมียเหมือนกัน กลัวตายก็ไปนั่งเฝ้าธนาคาร,1:35:39
2023-03-24 00:36:09,Whan Mahat,ไม่มีเงินแต่คนร้ายซื้อเหล้าเบียร์ได้อย่างไรคะ งงคะ ทราบไหมปืนสวัสดิการนะราคามันถูกกว่าที่ ประชาชนทั่วไปซื้อ แถมคนที่เซ็นรับรองให้ก็คนที่เป็นแม่ของคนก่อเหตุไหม คืออะไรสังคมนี้ ที่ถามเพื่อให้ตระหนักคะ,1:35:40
2023-03-24 00:36:11,มุกดา สุภากาศ,อปแ,1:35:42
2023-03-24 00:36:14,Bl4kE ZONE,ผมไม่อยากทำงานรับใช้ประชาชนอะ ทำมัยผมต้องไปเสี่ยงตายอะ เป็นตำรวจ แค่หาเงินให้นายก็พอไม่ใช่เหรอ,1:35:45
2023-03-24 00:36:14,Rattana Paris,ตำรวจทำงานไม่เป็น,1:35:45
2023-03-24 00:36:15,R.P.G R.P.G,ถ้ากลัว,1:35:47
2023-03-24 00:36:16,Nils Mj,ลืมไปได้ไง ตะกวดบอกชาวบ้านแถวนั้นให้อวยตะกวดออกสื่อ55555,1:35:47
2023-03-24 00:36:16,Ass Saa,ตำรวจมีไวไถเงินตอนไภดงินนี้ไวนัก:face_with_hand_over_mouth::face_with_hand_over_mouth::face_with_hand_over_mouth:,1:35:47
2023-03-24 00:36:17,สาธิต พงษ์เสนา,ได้ที...ขยี้หญ่ายยยยยยยยบย,1:35:48
2023-03-24 00:36:17,Kobdesu,งานตำรวจก็รู้อยูแล้วว่ามีโอกาสปะทะกับโจรผู้ร้ายสูง ถึงมีชุดเกราะ โล รถหุ้มเกราะให้งัย แต่มีแล้วยังไม่กล่าเข้า ก็ไม่รู็ว่าจะมีไว้ทำรัย,1:35:48
2023-03-24 00:36:18,Galiathusoo,ล,1:35:49
2023-03-24 00:36:19,ยุติธรรม เชียงใหม่,เอายาเสพติดออกไปจากสังคมไทย,1:35:50
2023-03-24 00:36:21,thavesak claysuwan,สมการไล่ปลวก ให้เด็ดขาด คือเผาบ้าน Genneral formular5555,1:35:52
2023-03-24 00:36:22,อ่ำ อ่ำ,รถหุ้มเกราะก็มีครอบครัว โล่ก็มีครอบครัว โดรนก็มีครอบครัว.:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,1:35:53
2023-03-24 00:36:22,ประสม ประสม,:oops:,1:35:53
2023-03-24 00:36:23,เกรียงไกร นามภูมี,รถเกราะสแตนบายไว้ปราบม็อบเท่านั้น,1:35:54
2023-03-24 00:36:26,เกรียงไกร นามภูมี,รถเกราะสแตนบายไว้ปราบม็อบเท่านั้น,1:35:57
2023-03-24 00:36:30,ศุภชัย ไกรทอง,ขี้ขาดขนาดนี้มาเป็นตำราจได้ไง,1:36:01
2023-03-24 00:36:30,Rattana Paris,ตำรวจโดนด่าอีกแล้ว,1:36:01
2023-03-24 00:36:34,Arerada eyeeye,ปากดีนั่งอยู่หน้าจอ ทำ สต. อะไรได้บ้าง เจอสถานการณ์จริงฉี่ราด นี่หมาเลยนะ,1:36:05
2023-03-24 00:36:34,Vake Chap,112......#ยกเลิกต้นตอระบอบโกงกิน:yellow_heart:,1:36:05
2023-03-24 00:36:35,KNOW THAI,สะเทือนตำรวจแดงชุมพร 555555555555555,1:36:06
2023-03-24 00:36:35,เกรียงไกร นามภูมี,รถเกราะสแตนบายไว้ปราบม็อบเท่านั้น,1:36:06
2023-03-24 00:36:38,MAC,ตูบ..... ไม่สนใจ หาเสียง อย่างเดียว :lizard::lizard::lizard::lizard::lizard::lizard::lizard::lizard::lizard::lizard::lizard::lizard::lizard::lizard::lizard::lizard:,1:36:09
2023-03-24 00:36:38,อ่ำ อ่ำ,รถหุ้มเกราะก็มีครอบครัว โล่ก็มีครอบครัว โดรนก็มีครอบครัว.:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,1:36:09
2023-03-24 00:36:39,Seiko,ตร.ไม่ได้ฝึกมาหรือไงวะ!! ต่อไปเกิดเหตแบบนี้อีกจะยังไง ใช้เวลานานแบบนี้อีกหล่ะ เหตผลเยอะ!!(อ้างไปเรื่อยจะได้โดนด่าน้อยลง)เวร!!,1:36:10
2023-03-24 00:36:39,เด่น ปืนใหญ่,พวกก้าวร้าว มันชอบ..มโนในแชท:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::grinning_squinting_face::grinning_squinting_face::grinning_squinting_face:,1:36:10
2023-03-24 00:36:43,Galiathusoo,ล,1:36:14
2023-03-24 00:36:44,เกรียงไกร นามภูมี,รถเกราะสแตนบายไว้ปราบม็อบเท่านั้น,1:36:15
2023-03-24 00:36:47,เกรียงไกร นามภูมี,รถเกราะสแตนบายไว้ปราบม็อบเท่านั้น,1:36:18
2023-03-24 00:36:47,onex,สรุปที่ทำช้าเพราะกลัวตายลาออกเถอะครับ อาชีพนี้มันต้องเสี่ยงชีวิตช่วยประชาชน ,1:36:18
2023-03-24 00:36:51,Nils Mj,ตะกวดไทยพวกหนูขี้ขลาด5555,1:36:22
2023-03-24 00:36:51,ราเชนทร์ เพ็ชรสุข,ใส่เสื้อกันกระสุน หมวกเหล็กก็มี โล่ห์ที่เคยใช้ปราบม็อบอยู่ใหน ในเมื่อเลือกที่จะทำงานแบบนี้ต้องกล้าเสี่ยงที่สมเหตุผล ถ้าsave ตัวเองจนไม่กล้าทำอะไร คงคุ้มครองชีวิตและทรัพย์สินประชาชนไม่ได้ ,1:36:23
2023-03-24 00:36:52,อ่ำ อ่ำ,รถหุ้มเกราะก็มีครอบครัว โล่ก็มีครอบครัว โดรนก็มีครอบครัว.:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,1:36:23
2023-03-24 00:36:53,Dahai chan,ใครเนอ?? ชอบแฉ พรรคการเมืองบางพรรค แต่พอได้รับเงินก้อนโตๆแล้วก็เงียบปิดปาก ฮีโร่สองหน้า นั้นแหละคนที่รู้หน้าไม่รู้ใจ 555,1:36:24
2023-03-24 00:36:53,9 5,ตำรวจเป็นร้อย จัดการคนคลั่งคนเดียว ตัวประกันก็ไม่มี ใช้เวลาขนาดนี้ช้าครับ,1:36:24
2023-03-24 00:36:53,ผู้จัดการ ภาคิน,ชูวิท:man_judge: + ก้าวไกล:tangerine: = ปฏิรูป ตำรวจ ทหาร ข้าราชการชัวๆ.,1:36:24
2023-03-24 00:36:54,Pongphat Pongpichit,สรุป รัฐบาลห่วยปล่อยยายเสพติดเต็มเมือง ,1:36:25
2023-03-24 00:36:54,Winwinๆ RedRabbit,ก็เห็นๆ กันทั้งประเทศ ว่ารถหุ้มเกราะ ไปนำร่าง ออกมาได้ .. แค่ถามก่อน รถ มากี่ทุ่ม,1:36:25
2023-03-24 00:36:54,Molly Robinson,รอรถมาจากเชียงใหม่เหรอ เวลาปราบปชชทำไมมีนถหุ้มเกราะเต็ม กทม.,1:36:25
2023-03-24 00:36:55,Rattana Paris,ตำรวจโดนด่าทุกเรื่อง ทำงานไม่เป็น,1:36:26
2023-03-24 00:37:01,priyawit pha,นักเลงคีย์บอร์ดเยอะจัง,1:36:32
2023-03-24 00:37:04,Toon,พอกับคนไม่มีอาวุธบุกยันห้องนอนโดยไม่มีหมายค้นก็ไม่ผิดแต่พอเจอคนมีอาวุธแค่ให้เดินผ่านหน้าบ้านยังไม่กล้าไปเลยนี่เหรอตำรวจ!สมเพช,1:36:35
2023-03-24 00:37:04,เซล รังศี,เจนเรชั่น ช่วยเหลือ นโยบาย โฆษณา,1:36:35
2023-03-24 00:37:04,เด่น ปืนใหญ่,พวกก้าวร้าว...ให้เด็กไปติดคุก:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::grinning_squinting_face::grinning_squinting_face::grinning_squinting_face:,1:36:35
2023-03-24 00:37:06,ช่อทิพย์ งามขํา,ทีกับม็อบพร้อมเผชิญหน้าตลอด,1:36:37
2023-03-24 00:37:07,Chookiat,ถ้ากลัวตายก็ไปนั่งเฝ้าธนาคาร มีกาแฟให้กิน ,1:36:38
2023-03-24 00:37:07,ยุติธรรม เชียงใหม่,ปราบยาเสพติด สังคมดีขึ้น,1:36:38
2023-03-24 00:37:08,ห้ามขู่ฆ่าเรื่องเล่าเช้านี้,@เด่น ปืนใหญ่:dothefive::dothefive::dothefive::dothefive::dothefive::dothefive::dothefive:,1:36:39
2023-03-24 00:37:10,อ่ำ อ่ำ,รถหุ้มเกราะก็มีครอบครัว โล่ก็มีครอบครัว โดรนก็มีครอบครัว.:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,1:36:41
2023-03-24 00:37:13,Nils Mj,ตะกวดไทยพวกหนูขี้ขลาด5555,1:36:44
2023-03-24 00:37:13,Bl4kE ZONE,คนอื่นเขาไม่มีครอบครัวหรือไงละ มาเป็นทำมัยตำรวจ เงินที่มึงมีแดรกก็ภาษีประชาชน ไม่ทำงานเพื่อประชาชน มาเป็นทำมัย ความคิดโคตรวิบัติ เป็นกันหมดละมั้ง เตารีด,1:36:45
2023-03-24 00:37:15,รัญญา รุ่งสว่าง,ไม่มีปืนความสูญเสียจะมีมั้ย#ปืน,1:36:46
2023-03-24 00:37:17,Steep Rojer,คนชื่นชมก็ยกย่องไป คนสูนเสียก็ได้แต่ทำใจและเจ็บปวด ชีวิตคนไทยก็แหวนอยู่บนเส้นแทบทุกลมหายใจ,1:36:48
2023-03-24 00:37:19,Pla Yut Thrudthorm,อาวุธยุทโธปกรณ์ทั้งหลายใว้ใช้ปราบม็อบและก่อการกบฏ,1:36:50
2023-03-24 00:37:19,Orange Wave,เพื่อใคร จิกกัดคนอื่นอีกแล้ว ,1:36:50
2023-03-24 00:37:19,R.P.G R.P.G,ไม่ใครบังคับเหมือน ทหารนะฮ่ะ,1:36:51
2023-03-24 00:37:21,เกรียงไกร นามภูมี,รถเกราะสแตนบายไว้ปราบม็อบเท่านั้น,1:36:53
2023-03-24 00:37:22,กูต้า,มึงลองชูสามนิ้ว ตร.ไม่กลัวตายแน่,1:36:53
2023-03-24 00:37:25,Anuwat Doundee,โจรผู้ร้าย ยาเสพติดเต็มบ้านเต็มเมือง ประชานไม่มีความปลอดภัย แฟนข่าว,1:36:56
2023-03-24 00:37:27,ธีรพงษ์ มาตมูลตรี,จข,1:36:58
2023-03-24 00:37:27,Vake Chap,112......#ยกเลิกต้นตอระบอบโกงกิน:yellow_heart:,1:36:58
2023-03-24 00:37:28,Whan Mahat,รถหุ้มเกราะคือรถที่เอาเกราะไปแปะที่รถ ขอดูรูปชัดๆหน่อยอายงบปกป้องประชาชน ,1:36:59
2023-03-24 00:37:31,Bloom,ฝึกมาถ่ายติ๊กต่อกยูทูป แอ็คสาวไปวันๆ,1:37:02
2023-03-24 00:37:33,เกรียงไกร นามภูมี,รถเกราะสแตนบายไว้ปราบม็อบเท่านั้น,1:37:04
2023-03-24 00:37:36,เกรียงไกร นามภูมี,รถเกราะสแตนบายไว้ปราบม็อบเท่านั้น,1:37:07
2023-03-24 00:37:38,อ่ำ อ่ำ,รถหุ้มเกราะก็มีครอบครัว โล่ก็มีครอบครัว โดรนก็มีครอบครัว.:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,1:37:09
2023-03-24 00:37:40,เด่น ปืนใหญ่,@ เรื่องเล่าเช้านี้ เต้นัด ปราจีนบุรี:beaming_face_with_smiling_eyes::victory_hand:,1:37:11
2023-03-24 00:37:43,เกรียงไกร นามภูมี,รถเกราะสแตนบายไว้ปราบม็อบเท่านั้น,1:37:14
2023-03-24 00:37:43,พรทิพย์ ลิ้มประสิทธิวงศ์,ลล. ล. ลลล ล ล ล ลลล,1:37:14
2023-03-24 00:37:43,Bl4kE ZONE,1 รุม 100,1:37:14
2023-03-24 00:37:46,ผู้จัดการ ภาคิน,ชูวิท:man_judge: + ก้าวไกล:tangerine: = ปฏิรูป ตำรวจ ทหาร ข้าราชการชัวๆ.,1:37:18
2023-03-24 00:37:47,Salmon Png,ค ตำรวจ,1:37:18
2023-03-24 00:37:48,KNOW THAI,ตำรวจชุมพร ไม่ใช่ตำรวจเลหือง แต่เป็นตำรวจแดง 5555555555555555555555555,1:37:19
2023-03-24 00:37:48,Toon,ถ้ามาเป็นตำรวจก็กลัวตายสุดท้ายพวกมันจะมาโกงกินจากพวกเรานี่แหละเพราะมันจะไม่ทำงานไง,1:37:19
2023-03-24 00:37:51,Nils Mj,พวกหนูขี้ขลาด5555,1:37:22
2023-03-24 00:37:54,แมว รา,ทีกับสารวัตร รัวไม่ยั้ง,1:37:25
2023-03-24 00:38:01,Pennasri Aom,คนทุกคนก็ต้องห่วงชีวิตตัวเอง ทำเต็มที่กับทุกเรื่อง มันติดในใจเสมอละ เวลาที่ทำงาน คนทำดีขอให้ดียิ่งขึ้นไป ใครไม่ดี ก็ให้มันจมกับความเลวของมัน ....ทุกคนมีชีวิตและเลือดเนื่ออ,1:37:32
2023-03-24 00:38:01,สมิง จันทร์อ่ํา,ปัญหาระดับประเทศทำไมปืนเยอะจังเมืองไทย,1:37:32
2023-03-24 00:38:03,Winwinๆ RedRabbit,เอาจริงๆ ล้มเหลว,1:37:34
2023-03-24 00:38:07,Rattana Paris,ปฎิวัติตำรวจใหม่ ต้องเปลี่ยน ผู้นำตำรวจออกไป เอาคนกล้า มาเป็นผู้นำงค์กร,1:37:38
2023-03-24 00:38:08,Kook22 Kook22,ญี่ปุ่นตำรวจพกแต่กระบองไม่พกปืน:anger_symbol::anger_symbol::anger_symbol::anger_symbol::anger_symbol::anger_symbol::anger_symbol::anger_symbol::anger_symbol::anger_symbol::anger_symbol::anger_symbol::anger_symbol::anger_symbol::anger_symbol::anger_symbol::anger_symbol::anger_symbol::anger_symbol::anger_symbol::anger_symbol::anger_symbol::anger_symbol::anger_symbol::anger_symbol::anger_symbol::anger_symbol::anger_symbol::anger_symbol::anger_symbol:,1:37:39
2023-03-24 00:38:11,thavesak claysuwan,ควรส่งชาวบ้านเป็นแนวหน้า..บุกก่อน เจ้าหน้าที่ค่อยเคลียพื้นที่,1:37:42
2023-03-24 00:38:15,เกรียงไกร นามภูมี,ถ้าเป็นอเมริกามันตายไปนานแล้ว,1:37:46
2023-03-24 00:38:15,เด่น ปืนใหญ่,พวกก้าวร้าว ก็ว่ากันไป:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::grinning_squinting_face::grinning_squinting_face::grinning_squinting_face:,1:37:46
2023-03-24 00:38:17,KNOW THAI,สะเทือนแดงชุมพร 5555555555555555555,1:37:48
2023-03-24 00:38:18,เกรียงไกร นามภูมี,ถ้าเป็นอเมริกามันตายไปนานแล้ว,1:37:49
2023-03-24 00:38:20,Vake Chap,112......#ยกเลิกต้นตอระบอบโกงกิน:yellow_heart:,1:37:51
2023-03-24 00:38:21,เกรียงไกร นามภูมี,ถ้าเป็นอเมริกามันตายไปนานแล้ว,1:37:52
2023-03-24 00:38:24,เกรียงไกร นามภูมี,ถ้าเป็นอเมริกามันตายไปนานแล้ว,1:37:55
2023-03-24 00:38:25,ดีใจ ใจดี,ข่าวแบบนี้ยังจะมาเสื้อแดงเสื้อเหลือง สงสัยจะโดนครอบงำมาหนัก,1:37:56
2023-03-24 00:38:26,Nils Mj,ไม่ต้องกังวนจร้า รัฐบาลใหม่มาพวกมึงได้ลงใต้หมด55555,1:37:57
2023-03-24 00:38:27,R.P.G R.P.G,กับเคลสารวัตคลั่งก็ช้ามากฮ่ะ,1:37:58
2023-03-24 00:38:27,เกรียงไกร นามภูมี,ถ้าเป็นอเมริกามันตายไปนานแล้ว,1:37:58
2023-03-24 00:38:28,PROWAT,ทำอะไร มันก็ด่าอย่างเดียวแหละน่าจะไม่ใช่คน น่าจะเป็น…,1:37:59
2023-03-24 00:38:29,Suchada Prasarnpan,คนเรามีหน้าที่ต่างกัน เลือกเป็น ตร ก็ต้องทำหน้าที่ ตร เลือกเป็น ปชช ธรรมดา ก็มีหน้าที่จะติชม ทำไม่ดี จะให้ชม ใช่เหรอ,1:38:00
2023-03-24 00:38:32,เกรียงไกร นามภูมี,ถ้าเป็นอเมริกามันตายไปนานแล้ว,1:38:03
2023-03-24 00:38:34,นิศารัตน์ เชิศวิบูลย์อนันต์,งงกับคนเชียร์รัฐบาลชุดนี้ยาเยอะมากมีคนครั่งยาฆ่ากันตลอดชอบอวยกันอยู่ได้ชีวิตไม่ปลอดภัย,1:38:05
2023-03-24 00:38:34,หวานค่ะ,:face-red-droopy-eyes::face-red-droopy-eyes:,1:38:05
2023-03-24 00:38:34,อ่ำ อ่ำ,ตำรวจ. ขอ. งานสบายๆ ก็ไปเป็น. รปภ. :beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes:,1:38:05
2023-03-24 00:38:35,leo,:folded_hands:พี่เด่น,1:38:06
2023-03-24 00:38:35,praeweee ao,แม่เนี่ยอ่ะ. เลี้ยงลูกตามใจ,1:38:06
2023-03-24 00:38:36,Rattana Paris,เอาผู้นำคนใหม่มาเป็น ผบ.สำนักงานตำรวจแห่งชาติ,1:38:07
2023-03-24 00:38:36,Toon,ลุกไปเดินข้างๆลุงชูวิทย์กันได้แล้วคนไทยมึงปล่อยให้แกอยู่คนเดียวมานานแล้วนะ,1:38:07
2023-03-24 00:38:37,ยุติธรรม เชียงใหม่,ยาเสพติด ต้องหมดไปจากสังคม,1:38:08
2023-03-24 00:38:38,Orange Wave,เพื่อใคร เอานักการเมืองเก่าอย่าสามมิตร คุณปลื้มเข้ามา แล้วยังตอบไม่ชัดว่าจะจับมือป้อมไหม ประเทศไทยจะเปลี่ยนได้อย่างไร :orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart:,1:38:09
2023-03-24 00:38:40,ผู้จัดการ ภาคิน,ชูวิท:man_judge: + ก้าวไกล:tangerine: = ปฏิรูป ตำรวจ ทหาร ข้าราชการชัวๆ.,1:38:11
2023-03-24 00:38:41,จาย,ปัจุบันบ้านเมืองสงบสุขรคับ,1:38:12
2023-03-24 00:38:42,Nils Mj,พวกมึงได้ลง3จังหวัดแน่ๆ55555,1:38:13
2023-03-24 00:38:43,อ่ำ อ่ำ,ตำรวจ. ขอ. งานสบายๆ ก็ไปเป็น. รปภ. :beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes:,1:38:14
2023-03-24 00:38:43,Whan Mahat,แค่ต้องการใบมรณะบัตร ก็ออกให้ญาติไปเถอะคะท่าน 3 ใบไม่ได้ใช้เวลานานหรอกค่ะ,1:38:14
2023-03-24 00:38:45,Pennasri Aom,เป็นตำรวจ ไม่ได้เป็นคนที่ต้องแลกชีวิต กับเรื่อง แบบนี้,1:38:16
2023-03-24 00:38:46,SONGYOT PONGWAN,ยาบ้า ปีน หลอน,1:38:17
2023-03-24 00:38:46,GoodDay Gooddee,ตำรวจก็มีครอบครัว ตำรวจก็คน บลาๆๆๆ กุเบื่อคำพูดแบบนี้มาก นอกจากจะไม่ช่วยให้ดูดีขึ้น ยังเห็นตรรกป่วยๆของคนพวกนี้หนักขึ้น,1:38:17
2023-03-24 00:38:46,Puncharat Sawatdi,ยา ปืน หลอน สังคมเริ่มน่ากลัว,1:38:18
2023-03-24 00:38:47,Phawanrat Ariyasakulpong,(ยาบ้า มืน หลอน),1:38:18
2023-03-24 00:38:48,OE Batta,ยาบ้า ปืน หลอน,1:38:20
2023-03-24 00:38:49,JubGangBoy,วงเล็บว่า ตำรวจก็มีครอบครัว,1:38:20
2023-03-24 00:38:51,Orange Wave,เพื่อใคร เอานักการเมืองเก่าอย่าสามมิตร คุณปลื้มเข้ามา แล้วยังตอบไม่ชัดว่าจะจับมือป้อมไหม ประเทศไทยจะเปลี่ยนได้อย่างไร :orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart:,1:38:23
2023-03-24 00:38:53,สายชล แก้วเรือง,หญิง(ยาบ้า ปืน หลอน),1:38:24
2023-03-24 00:38:53,กัญญาศิณี เขียวขจี,ยาบ้า ปืน หลอน,1:38:24
2023-03-24 00:38:54,Rattana Paris,ประชาชนเบื่อหน่ายตำรวจไทย,1:38:25
2023-03-24 00:38:54,Teeraphong Khanthong,ยาบ้า ปืน หลอน,1:38:25
2023-03-24 00:38:55,Ma Do Yung (มาดูยัง!),ยาบ้า ปืน หลอน,1:38:26
2023-03-24 00:38:56,อภิถพ รัตนะติสร้อย,ยิงกันมันส์สนั่นเมืองเพชรบุรี,1:38:27
2023-03-24 00:38:57,อ่ำ อ่ำ,ตำรวจ. ขอ. งานสบายๆ ก็ไปเป็น. รปภ. :beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes:,1:38:28
2023-03-24 00:38:57,เด่น ปืนใหญ่,กัญชาเสรี ยาบ้าราคาถูก ปืนเถื่อนเต็มบ้านเต็มเมือง..ยุค ตูบ:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::grinning_squinting_face::grinning_squinting_face::grinning_squinting_face::grinning_squinting_face:,1:38:28
2023-03-24 00:38:57,thavesak claysuwan,ส่งนายพลเป็นแนวหน้าพลทหาร.... ตาม,1:38:29
2023-03-24 00:39:00,One Mobile,สวัสดี,1:38:31
2023-03-24 00:39:01,Pennasri Aom,ถ้าระดับประเทศ ก็ว่าไปอย่าง,1:38:32
2023-03-24 00:39:02,Trees that deserts into forests,เปลี่ยนความคิดทุกข์ก็ดับกาsคิดเรื่องหนึ่งในเวลาปัจจุบันเรื่องที่คิดในอดีตก็ดับ:bell:สมาธิคือการเอาสติความคิดมาอยู่กับปัจจุบันปล่oยว่างความเครียดไม่ว่าคุณจะคิดoะไรให้นำสติมาที่ความรู้สึกผิว&มือที่สัมผัสกัน,1:38:33
