dateTime,authorName,Message,Time
2023-03-02 23:43:31,joe Aitakatta,55555,43:43
2023-03-02 23:43:32,Pom noi,:grinning_squinting_face::grinning_face_with_sweat::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,43:44
2023-03-02 23:43:32,weranon thongmak,สู้ครับลุงชู,43:44
2023-03-02 23:43:32,WetWipeBoy,จะร้อง,43:44
2023-03-02 23:43:32,Begin Again,ได้ประโยชน์เหมือนหมากัดกัน,43:44
2023-03-02 23:43:32,KanomnomNoey,ชูวิทเลอะเทะมาก,43:44
2023-03-02 23:43:32,Mr2 Next,555555,43:44
2023-03-02 23:43:34,ชาเย็น ไม่เย็นชา,ฝ่ายตำรวจ กับ ประชาชน :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,43:46
2023-03-02 23:43:34,สุพิศ อาละพล,คุณสันทนะ ก็มาดีๆ,43:46
2023-03-02 23:43:34,Aonjung,เหมือนเด็กทะเลาะกัน :cat-orange-whistling:,43:46
2023-03-02 23:43:35,ปุ๊ก 🙄🍀,เอาดิ,43:47
2023-03-02 23:43:35,ก็ใจมันรัก,:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,43:47
2023-03-02 23:43:36,นิคม ทิพย์ไพรวัลย์,ใครวางเพลิงปอยเปตบ่อนคาสิโนปอยเปต,43:48
2023-03-02 23:43:36,23ดอกเเก้ว,:face_with_tears_of_joy::rolling_on_the_floor_laughing::face_with_tears_of_joy::rolling_on_the_floor_laughing::face_with_tears_of_joy::rolling_on_the_floor_laughing:,43:48
2023-03-02 23:43:36,T Te,ไอ้ชู มันได้ใจใหญ่แล้ว ไอ้ชู มันได้ใจใหญ่แล้ว ไอ้ชู มันได้ใจใหญ่แล้ว ไอ้ชู มันได้ใจใหญ่แล้ว ไอ้ชู มันได้ใจใหญ่แล้ว ไอ้ชู มันได้ใจใหญ่แล้ว,43:48
2023-03-02 23:43:36,M.M.P.FALOOK,จะร้องเเล้ววว:face_with_tears_of_joy::face_with_tears_of_joy:,43:48
2023-03-02 23:43:36,october rain,เค้าโกรธแย้วว :cat_with_tears_of_joy::cat_with_tears_of_joy::cat_with_tears_of_joy:,43:48
2023-03-02 23:43:37,ทศพล บุญกัณฑ์,กุอยุ่ของกุได้ประเทศนี้:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,43:49
2023-03-02 23:43:37,ชินจัง 1903,ตรงนี้ยังไม่กล้าเลยสัน ปอดแหกจริงๆ,43:49
2023-03-02 23:43:38,7 กานต์ตะวัน,:face-fuchsia-poop-shape::face-fuchsia-poop-shape::face-fuchsia-poop-shape::face-fuchsia-poop-shape:,43:50
2023-03-02 23:43:39,Wipha Wongtui,ลุงชูสู่ๆๆๆๆ,43:51
2023-03-02 23:43:39,Max Max,กูเชียร์ชูวิทย์,43:51
2023-03-02 23:43:40,ลูกอีสาน,:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,43:52
2023-03-02 23:43:40,thavesak claysuwan,ที่จริงชู ท้าชนช้าง สันผู้นำ ต้องออกมาสู้กันแล้ว,43:52
2023-03-02 23:43:40,พุท โธ,:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,43:52
2023-03-02 23:43:40,รุ่งทิพย์ ปานประโคน,เลือกพรรคเพื่อไทย,43:52
2023-03-02 23:43:41,ฝัน กลางวัน,ชอบลุงชู,43:53
2023-03-02 23:43:41,joe Aitakatta,ไอสันขวาน,43:53
2023-03-02 23:43:41,สราดา ธิติธีราภรณ์,แงงงงงงง,43:53
2023-03-02 23:43:42,สุรพร กัญญพันธ์,แดงคือใคร?,43:54
2023-03-02 23:43:42,T Te,ไอ้ชู มันได้ใจใหญ่แล้ว ไอ้ชู มันได้ใจใหญ่แล้ว ไอ้ชู มันได้ใจใหญ่แล้ว ไอ้ชู มันได้ใจใหญ่แล้ว ไอ้ชู มันได้ใจใหญ่แล้ว ไอ้ชู มันได้ใจใหญ่แล้ว,43:54
2023-03-02 23:43:42,Dd Dd,ชูวิทย์ตลกดีนะครับ:grinning_face_with_smiling_eyes:,43:54
2023-03-02 23:43:42,Devdeva Devada,ได้แต่น้ำ ไม่มีเนื้อหา,43:54
2023-03-02 23:43:42,Chubby OUA,เลอะเทอะพอกันแล้ว,43:54
2023-03-02 23:43:42,Original Lovely,5555,43:55
2023-03-02 23:43:43,F Fong M Mini Boom,55555,43:55
2023-03-02 23:43:42,𝕿𝖆𝖒𝖟 𝕾𝖗𝖎𝖘𝖚𝖜𝖆𝖓, 5555ส่ะใจจริงๆๆ,43:55
2023-03-02 23:43:43,M.M.P.FALOOK,อย่างปั่นนน:face_with_tears_of_joy::face_with_tears_of_joy:,43:55
2023-03-02 23:43:43,ott phairoj,555555+,43:55
2023-03-02 23:43:43,อั๋น แมนฯยู,พูดแล้วนะตรงไหนก้ได้ที่ไม่ใช่ บชน ,43:55
2023-03-02 23:43:44,ก็ใจมันรัก,:thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up:,43:56
2023-03-02 23:43:45,ยุติธรรม เชียงใหม่,ไถ่แดรก:face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling:,43:57
2023-03-02 23:43:45,ส้ม ส้ม,5555555,43:57
2023-03-02 23:43:45,อิหยัง ว๊ะ!!,อยากให้นำเสนอข่าวแบบนี้สั้นๆหน่อยค่ะ,43:57
2023-03-02 23:43:46,T Te,ไอ้ชู มันได้ใจใหญ่แล้ว ไอ้ชู มันได้ใจใหญ่แล้ว ไอ้ชู มันได้ใจใหญ่แล้ว ไอ้ชู มันได้ใจใหญ่แล้ว ไอ้ชู มันได้ใจใหญ่แล้ว ไอ้ชู มันได้ใจใหญ่แล้ว,43:58
2023-03-02 23:43:47,รณกร โคตรรักษ์คํา,ข่าวอื่นเถอะ,43:59
2023-03-02 23:43:47,dinsow,ชูวิทย์ระวังร่วง อย่าเผลอนะ,43:59
2023-03-02 23:43:47,H Hddfkf,มึงอยู่ได้ก็เก็บตังนิ,43:59
2023-03-02 23:43:48,suwannee sitnoi,ตลก,44:00
2023-03-02 23:43:48,มาธิสา ยุวดีรักษา,เมือนเดก,44:00
2023-03-02 23:43:49,ปริญญา ศิริชาติ,ไปให้สุดลูกพี่,44:01
2023-03-02 23:43:49,สุชาวลีย์ ศรีษะย์,ด่ากันออกทีวีเป็นแบบอย่างที่แย่มาก,44:01
2023-03-02 23:43:50,POEY,"สันขวาน,,,สยิววะ5555",44:02
2023-03-02 23:43:50,นี รัชนี,เหมือนเด็กทะเลาะกัน.:beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes:,44:02
2023-03-02 23:43:51,Thitiphon Wijit-acha,แอบดูอยู่นะจ๊ะ,44:03
2023-03-02 23:43:51,PimmonyPlaygirlz,โกดแน้ว,44:03
2023-03-02 23:43:52,🤟อวตาล ขนมครก👽,วัน ร้อนเป็นไฟ:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,44:04
2023-03-02 23:43:52,Aonjung,เหมือนเด็กทะเลาะกัน :cat-orange-whistling:,44:04
2023-03-02 23:43:52,Minnie,ไอ้สันขวานป๊อด,44:04
2023-03-02 23:43:52,เลอันโดร พุดซา,แจส ต้องมาล่ะ,44:04
2023-03-02 23:43:53,power free,จัดศึกวันทรงชัย ชูวิทย์ VS สันขวาน โปรโมเตอร์ไหนสนใจ,44:05
2023-03-02 23:43:53,รุ่งทิพย์ ปานประโคน,ช่วยกันเลือกพรรคเพื่อไทย,44:05
2023-03-02 23:43:53,Ratee Charoentham,ไปเถอะดูข่าวใหม่,44:05
2023-03-02 23:43:56,ภาษาไทยครูนันนี,มีข่าวอื่นอีกมั้ยคะ,44:08
2023-03-02 23:43:56,Pj _Master,ข่าวกีฬามันๆ,44:08
2023-03-02 23:43:57,Sucha B,นัว,44:09
2023-03-02 23:43:57,BallYa Demon,ทีมงานลืมปิด,44:09
2023-03-02 23:43:58,ก็ใจมันรัก,:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up:,44:10
2023-03-02 23:43:58,say good by,ขวาน อด ทน,44:10
2023-03-02 23:44:00,Weew Weew,"ไม่สู้ก็อยู่อย่าง""ตุ๊ด""555",44:12
2023-03-02 23:44:00,ฟิว ชาวไร่ สาวแหน่ ณ ท้ายทุ่ง,สุดจัด,44:12
2023-03-02 23:44:00,หมดคำสิเว้า,ประเทศกูมี ประเทศนี้ กูอยู่คนเดียว ได้ 5555,44:12
2023-03-02 23:44:01,TH22 แมวเขียว,ออกไปซัดกันก็จบ,44:13
2023-03-02 23:44:02,NP. Freedom,จะร้องให้แล้ว5555,44:14
2023-03-02 23:44:03,Prapot,ชูวิทย์ทั้งใจ,44:15
2023-03-02 23:44:03,M.M.P.FALOOK,ระวังมันร้องให้น่ะ:face_with_tears_of_joy::face_with_tears_of_joy:,44:15
2023-03-02 23:44:03,ก้องภพ พระคุณอุปถัมภ์,ช่อง 3 เสนอข่าวชูวิทย์กับสันทะ วิวาทกันแบบนี้สังคมได้อะไร ? ไร้สาระ,44:15
2023-03-02 23:44:04,Nongnuch Wanthong,เหรอ เหรอ เหรอ ไม่แพ้:boxing_glove::face_with_hand_over_mouth::face_with_hand_over_mouth::face_with_hand_over_mouth::face_with_hand_over_mouth::face_with_hand_over_mouth:,44:16
2023-03-02 23:44:04,Mr2 Next,สยิววะ555555,44:16
2023-03-02 23:44:04,กระทู้เด็ดสยองขวัญ,ไอสัน 555555,44:16
2023-03-02 23:44:04,Good∆ui_krub,แจ้งข้อหาอะไร สันตอบไม่ได้:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::face-green-smiling:,44:16
2023-03-02 23:44:05,Nanika Kiki,5555 อย่างชอบเลย,44:17
2023-03-02 23:44:06,Sakchai Wanna,ตลกครับมันครับ,44:18
2023-03-02 23:44:06,บ่าววีนะจ๊ะ,แจ็ส...กับ..บอล...ต้องมาแล้วคับ,44:18
2023-03-02 23:44:07,Witchapat,ลูกผู้ชาย ฟ้องอย่างเดียวใจไม่ถึง:rolling_on_the_floor_laughing:,44:19
2023-03-02 23:44:09,GPG JOJ,สนับสนุนรัฐประหาร สนับสนุน112,44:21
2023-03-02 23:44:11,T Te,ไอ้ชู มันได้ใจใหญ่แล้ว ไอ้ชู มันได้ใจใหญ่แล้ว ไอ้ชู มันได้ใจใหญ่แล้ว ไอ้ชู มันได้ใจใหญ่แล้ว ไอ้ชู มันได้ใจใหญ่แล้ว ไอ้ชู มันได้ใจใหญ่แล้ว,44:23
2023-03-02 23:44:11,ทับทิม.,"555,:face-blue-smiling:ตัวตัว เป่ายิงฉุบ",44:23
2023-03-02 23:44:11,GPG JOJ,สนับสนุนรัฐประหาร สนับสนุน112,44:23
2023-03-02 23:44:12,⚒️headcore war⚒️,ว้ายป๊อด:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,44:24
2023-03-02 23:44:14,Adisak Duangpetch,เจอ...ชูวิทย์..คดีต้องเงียบ...จริงๆๆ...เพราะ..กฏหมาย..รู้ดีกว่า...สันทนะ,44:26
2023-03-02 23:44:15,GPG JOJ,สนับสนุนรัฐประหาร สนับสนุน112,44:27
2023-03-02 23:44:15,Vi Vo,ชูวิทย์บดบาดไม่มีไม่ให้เด็กนับถือ555,44:27
2023-03-02 23:44:15,M.M.P.FALOOK,น้ำตาซึมเเล้ว:face_with_tears_of_joy::face_savoring_food:,44:27
2023-03-02 23:44:16,อุซึมากิ นารูโตะ,ไหนคนไหนไม่รักลุงค้าบ,44:28
2023-03-02 23:44:16,benjamat phereeroek,ข่าวแื่นเถอะคะ,44:29
2023-03-02 23:44:17,แด๊ก ยอดกะทิ,สันเกือบจะร้องไห้อยู่แล้ว,44:29
2023-03-02 23:44:17,Teerat W,อะไรครับเนี่ย:grinning_face_with_smiling_eyes::grinning_face_with_smiling_eyes:,44:29
2023-03-02 23:44:18,dinsow,เล่นเป็นเด็กท้าตีท้าต่อย,44:30
2023-03-02 23:44:19,ท่องยุทธภพ,พอแล้วข่าว,44:31
2023-03-02 23:44:19,T Te,ไอ้ชู มันได้ใจใหญ่แล้ว ไอ้ชู มันได้ใจใหญ่แล้ว ไอ้ชู มันได้ใจใหญ่แล้ว ไอ้ชู มันได้ใจใหญ่แล้ว ไอ้ชู มันได้ใจใหญ่แล้ว ไอ้ชู มันได้ใจใหญ่แล้ว,44:31
2023-03-02 23:44:19,GPG JOJ,สนับสนุนรัฐประหาร สนับสนุน112,44:31
2023-03-02 23:44:20,Phan Punta,คงไม่มีน้องๆตำรวจไหนยอมรับอดีตลูกพี่จอมแบล็กเมลล์ออกจากราชการ,44:32
2023-03-02 23:44:21,Nm ST,สายปั่นจริงๆ,44:34
2023-03-02 23:44:22,Dan 888,ไอสันแง้้แง้้้ๆๆ:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,44:34
2023-03-02 23:44:22,รัตนา สกุลเงิน,ชูวิทย์:thumbs_up::thumbs_up::thumbs_up::thumbs_up::flexed_biceps::flexed_biceps::flexed_biceps::flexed_biceps::flexed_biceps::flexed_biceps::beating_heart::beating_heart::beating_heart::beating_heart::beating_heart::beating_heart::beating_heart:,44:34
2023-03-02 23:44:22,ott phairoj,เขามาท้าแบบลูกผู้ชายนะเว้ย ป๊อด จริงๆ,44:34
2023-03-02 23:44:23,พุท โธ,:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,44:35
2023-03-02 23:44:23,GPG JOJ,สนับสนุนรัฐประหาร สนับสนุน112,44:35
2023-03-02 23:44:24,ภาคภูมิ ชาสุด,สันขวาน,44:36
2023-03-02 23:44:24,🤟อวตาล ขนมครก👽,สัน พูดไม่ออกบอกไม่ถูก ป๊อดด:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,44:36
2023-03-02 23:44:25,P Pan9,สันขวาน ขี้ป๊อด,44:37
2023-03-02 23:44:25,MANGOSTEEN,เปลี่ยนข่าวบ้างครับ,44:37
2023-03-02 23:44:25,รุ่งทิพย์ ปานประโคน,ช่วยกันเลือกพรรคเพื่อไทย,44:37
2023-03-02 23:44:25,Master Kirin,555 2-1,44:37
2023-03-02 23:44:26,Siriwan Nu,ไม่ควรมีภาพอะไรแบบนี้,44:38
2023-03-02 23:44:27,Mellie,ทะเลาะกันเป็นเด็กๆ..,44:39
2023-03-02 23:44:27,Tom Kidakan Gaewram,พอเฮียชูบอกว่าไถบ่อน ไอสันน่าเสียเลย,44:39
2023-03-02 23:44:27,benjamat phereeroek,เสนอข่าว,44:39
2023-03-02 23:44:28,พิฐวัชย์ มณีอินทร์,มาเฟียอะไรแจ้งความหมิ่นประมาท,44:40
2023-03-02 23:44:29,ลูกอีสาน,:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,44:41
2023-03-02 23:44:29,GPG JOJ,สนับสนุนรัฐประหาร สนับสนุน112,44:41
2023-03-02 23:44:29,Sakchai Wanna,5555555,44:41
2023-03-02 23:44:30,Kaew Mothum,555,44:42
2023-03-02 23:44:30,สุธี สุธีประโคน,ย้อนวัย อนุบาล1,44:42
2023-03-02 23:44:31,Narongwit Theerapong,ช่อง 3 จัดเลยไฟท์นี้รับรอง Rating พุ่งแน่,44:43
2023-03-02 23:44:31,อุซึมากิ นารูโตะ,ไม่รักลุงออกไปค้าบ,44:43
2023-03-02 23:44:32,Mr2 Next,55555,44:45
2023-03-02 23:44:32,Parichad Chaikhao,มีข่าวที่สร้างสรรค์กว่านี้มั้ยคะ?,44:45
2023-03-02 23:44:33,GPG JOJ,สนับสนุนรัฐประหาร สนับสนุน112,44:45
2023-03-02 23:44:33,อสูรโลกันต์ปริศนา🐾,อัปเปอคัท,44:45
2023-03-02 23:44:34,จ๋อมแจ๋ม,เอาเวลาไปเสนอข่าวอื่นบ้างเถอะค่ะ,44:46
2023-03-02 23:44:34,ชาเย็น ไม่เย็นชา,กวนได้ใจจริง ๆ :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,44:46
2023-03-02 23:44:35,Pj _Master,ฮ่าๆ,44:47
2023-03-02 23:44:35,norman turpin,ลุงชู เยอะไปป่าวคะ,44:47
2023-03-02 23:44:36,สุชาวลีย์ ศรีษะย์,สังคมทุกวันนี้มาถึงวันนี้ได้ยังน่าอายจัง,44:48
2023-03-02 23:44:36,Bigg B,:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,44:49
2023-03-02 23:44:37,วาสนา พารวย,สนับสนุนทํางานเพื่อส่วนรวมยสังคม,44:49
2023-03-02 23:44:37,ปรัชญา โพธิ์ไพจิต,น่าอายชิบเป๋งเลยครับ ใช้แต่พวกไม่แจ๋วเลย พูดเก่งอย่างเดียว โด่ววววว,44:49
2023-03-02 23:44:37,GPG JOJ,สนับสนุนรัฐประหาร สนับสนุน112,44:49
2023-03-02 23:44:38,BUNG MAS,555555,44:50
2023-03-02 23:44:40,Nattapon Claychot,ชอบๆ,44:52
2023-03-02 23:44:41,power free,ให้เวลาทั้งคู่ซ้อมมวย2 อาทิตย์,44:53
2023-03-02 23:44:41,สําหรับสมัคร ยูทูป,ปั่นเก่งจริง ๆ,44:53
2023-03-02 23:44:43,พุท โธ,:grinning_face_with_sweat::grinning_face_with_sweat::grinning_face_with_sweat:,44:55
2023-03-02 23:44:43,GPG JOJ,สนับสนุนรัฐประหาร สนับสนุน112,44:55
2023-03-02 23:44:43,ธนศักดิ์ แก้วมณี,บางที ก็เยอะไป,44:55
2023-03-02 23:44:43,⚒️headcore war⚒️,จะร้องนะนั้นคุณจักแร้เปียก:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,44:55
2023-03-02 23:44:44,benjamat phereeroek,ข่าวอื่นมีเยอะแยะ,44:56
2023-03-02 23:44:44,hana bara,เล่นข่าวนี้นานมาก,44:56
2023-03-02 23:44:45,Kratae wanissa,ไปข่าวอื่นได้เเลว้ค่า,44:57
2023-03-02 23:44:45,MAGUS CALIGULA,ไอสันนขวานเสียงสั่นนนเลย ,44:57
2023-03-02 23:44:46,อั๋น แมนฯยู,สัน..แค่พูดก็หอบแดกแล้ว,44:58
2023-03-02 23:44:46,Ratee Charoentham,จากการให้เด็กๆดูเอาเลียนแบบ,44:58
2023-03-02 23:44:46,เลอันโดร พุดซา,ชูแวปปปป,44:58
2023-03-02 23:44:47,P Pan9,ปอดแหกชิบ,44:59
2023-03-02 23:44:47,ชาลี ฤกษ์งาม,สติแตก โดนเฮียพูดใส่หู สัมภาษณ์ไปไม่เป็น 555,44:59
2023-03-02 23:44:47,GPG JOJ,สนับสนุนรัฐประหาร สนับสนุน112,44:59
2023-03-02 23:44:47,อุซึมากิ นารูโตะ,ไม่รักลุงออกไปค้าบ,44:59
2023-03-02 23:44:48,PimmonyPlaygirlz,เฮียหนุ่มต้องเชิญมาออกโหนกระแสแล้ว รับรองเรตติ้งกระฉูด,45:00
2023-03-02 23:44:48,อินทรีวงษ์,อึกๆ อ้ๆๆๆๆ,45:00
2023-03-02 23:44:50,POOM No.9,ทีมงานก้อมาดิค้าบ เครียมตัวทำคอนเท้นอาทิตนี้,45:02
2023-03-02 23:44:51,อารยา ก้อนศิลา,:hand-purple-blue-peace::eyes-pink-heart-shape::yougotthis::washhands:,45:03
2023-03-02 23:44:52,Mr2 Next,55555,45:04
2023-03-02 23:44:52,Nongnuch Wanthong,:teacup_without_handle::teacup_without_handle::teacup_without_handle::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::rose::rose::rose::rose::rose:,45:04
2023-03-02 23:44:52,Khin Ya Ta Nar,:face-red-droopy-eyes::face-red-droopy-eyes::face-red-droopy-eyes:,45:04
2023-03-02 23:44:52,สุนทร เมืองมีน,สันขวาน เสียหมา 5555,45:04
2023-03-02 23:44:52,NS TongTang,รอ พวก,45:04
2023-03-02 23:44:52,GPG JOJ,สนับสนุนรัฐประหาร สนับสนุน112,45:04
2023-03-02 23:44:53,แม่พิวรีน,เดี๋ยวก็ดังในติ๊กต๊อก คนเอาไปล้อแน่ 555,45:05
2023-03-02 23:44:53,hana bara,ไร้สาระ,45:05
2023-03-02 23:44:54,TWR Digital,สันจะร้อง :loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face:,45:06
2023-03-02 23:44:54,รุ่งทิพย์ ปานประโคน,ช่วยกันเลือก พรรคเพื่อไทย,45:06
2023-03-02 23:44:54,Ss Ss,นักมวยเก่า5555,45:06
2023-03-02 23:44:58,นายกชัยวัฒน์ ดอกไม้งาม,ขวานป๊อดว๊ะ,45:10
2023-03-02 23:44:58,XMEN D.,เอ็งไปบีบคอคุณชูวิทย์ทำไมวะ,45:10
2023-03-02 23:44:59,GPG JOJ,สนับสนุนรัฐประหาร สนับสนุน112,45:11
2023-03-02 23:45:00,Ratee Charoentham,เด็กๆมันก็เลียนแบบได้ค่ะท่านผู้ใหญ่,45:12
2023-03-02 23:45:01,หลอน หมอนอยู่ไหน,รั่วจัด,45:13
2023-03-02 23:45:01,Bank,สุด,45:13
2023-03-02 23:45:02,วุฒิชาติ นึกชอบ,555 555 5555 เอิ้ก,45:14
2023-03-02 23:45:02,Tee,คู่นี้ไร้สาระมากๆ,45:14
2023-03-02 23:45:02,มาธิสา ยุวดีรักษา,เพื่อนผม โมโหจัด,45:14
2023-03-02 23:45:02,Minnie,เสียงสั่นทุกครั้งที่กลัว,45:14
2023-03-02 23:45:03,สุพิศ อาละพล,5555 มวยถูกคู่ ยกเดียวพอครับ,45:15
2023-03-02 23:45:04,GPG JOJ,สนับสนุนรัฐประหาร สนับสนุน112,45:16
2023-03-02 23:45:05,rung suphon,ไปสนใจทำไมคนแก่ตีกันกลัวแสงไม่เกิด,45:17
2023-03-02 23:45:05,benjamat phereeroek,ให้ค่าคนทะเลาะกันทำไม,45:17
2023-03-02 23:45:05,สมาน ศรีสังข์,ฝ,45:17
2023-03-02 23:45:06,คมเพียว สุทธิชัยSamsung A8,ก้าวไกลๆๆๆๆยกเลิก112,45:18
2023-03-02 23:45:06,Mr2 Next,จะบีบน้ำตาเฉย55555,45:18
2023-03-02 23:45:06,game ball,5555 สดดี,45:18
2023-03-02 23:45:07,Mungkon Gmail,ลดเวลาข่าวแบบนี้เถอะ,45:19
2023-03-02 23:45:09,ยุกิ Japan,ยอมเฮียชู555,45:21
2023-03-02 23:45:09,รุ่งทิพย์ ปานประโคน,ช่วยกันเลือกพรรคเพื่อไทย,45:21
2023-03-02 23:45:11,GPG JOJ,สนับสนุนรัฐประหาร สนับสนุน112,45:23
2023-03-02 23:45:11,รัตนา สกุลเงิน,ขงเบ้งยั่วจิวยี่,45:23
2023-03-02 23:45:14,วิลาวัลย์ ศรีพระธาตุ,สวัสดีค่ะ,45:26
2023-03-02 23:45:14,Vattana Komounde,สุดๆ. ว๊ะ. ป๋า ชู. ชอบๆๆ,45:26
2023-03-02 23:45:14,ว้าซั่น นั่นแหล่ว,เกมส์การเมือง อยากไห้ทุกคนตาสว่างสักที,45:26
2023-03-02 23:45:14,big gun 555,:star_struck::star_struck::star_struck:,45:26
2023-03-02 23:45:15,Narongwit Theerapong,10 ไฟท์ 10 จัดหน่อย,45:27
2023-03-02 23:45:16,GPG JOJ,สนับสนุนรัฐประหาร สนับสนุน112,45:28
2023-03-02 23:45:16,leo,ดูคนแก่ทะเลาะกัน:rolling_on_the_floor_laughing:,45:28
2023-03-02 23:45:20,Flora Fresh,สังคมนี้คนดีจำเป็นต้องกุ๊ย???,45:32
2023-03-02 23:45:20,NS TongTang,รอ พวก ๆๆ ไปถึงจุดนั้น มึงจะคิดว่าไม่ใช่เรื่องตลก,45:32
2023-03-02 23:45:20,GPG JOJ,สนับสนุนรัฐประหาร สนับสนุน112,45:33
2023-03-02 23:45:23,⚒️headcore war⚒️,555+,45:35
2023-03-02 23:45:22,JJ JJ,คุณชูอย่ามาทำอะไรไร้สาระแบบนี้เลยคะ ไปทำเรื่องมีสาระดีกว่า Fc,45:35
2023-03-02 23:45:24,Adisak Duangpetch,มวยคู่นี้..จัด..ชกที่..เวทีลุมพินี...น่าจะดี...3 ยก...พอ..,45:36
2023-03-02 23:45:24,🤟อวตาล ขนมครก👽,สัน อย่าร้องไห้:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,45:36
2023-03-02 23:45:25,GPG JOJ,สนับสนุนรัฐประหาร สนับสนุน112,45:37
2023-03-02 23:45:25,Davids,สันไม่กล้าเลย สงสัยกลัว,45:37
2023-03-02 23:45:25,องศา นาเวียง,:hand-pink-waving:,45:37
2023-03-02 23:45:26,ยุติธรรม เชียงใหม่,ชูวิทย์ ศิษย์ นายขนมต้ม,45:38
2023-03-02 23:45:26,dinsow,ชุแว๊บเดี๋ยวก็ไป,45:38
2023-03-02 23:45:27,Pasin Boriboon,ก็สันธนะไปทำเขาก่อนตอนคุณชูวิทย์คุยกับบิกโจ้กนะ....เขาเอาคืนก็สมล่ะ,45:40
2023-03-02 23:45:28,S Cs,แจ๊สบอกเดือดร้อนกูอีก,45:40
2023-03-02 23:45:28,Ratee Charoentham,:face-purple-crying::face-purple-crying::face-purple-crying::face-purple-crying::face-purple-crying::face-purple-crying:,45:41
2023-03-02 23:45:29,นิกร บุญเกิดนําผล,:hand-pink-waving::hand-pink-waving::hand-pink-waving::hand-pink-waving::hand-pink-waving::hand-pink-waving:,45:41
2023-03-02 23:45:29,Mr2 Next,55555,45:41
2023-03-02 23:45:30,Phan Punta,ชูวิทย์ทำดีต้องยกย่อง คนทำเลวอย่างสันขวานอย่าให้ราคา,45:42
2023-03-02 23:45:31,Minnie,อย่าสั่นๆ กลัวดิ,45:43
2023-03-02 23:45:31,GPG JOJ,สนับสนุนรัฐประหาร สนับสนุน112,45:43
2023-03-02 23:45:32,สาธิต พงษ์เสนา,ฟันปลอม จะชกกันเว้ย เตรียม:ambulance::ambulance::ambulance::ambulance::ambulance::ambulance::ambulance::ambulance::ambulance::ambulance::ambulance::ambulance::ambulance::ambulance::ambulance::ambulance::ambulance::ambulance::ambulance::ambulance::ambulance:,45:44
2023-03-02 23:45:33,รุ่งทิพย์ ปานประโคน,ช่วยกันเลือกพรรคเพื่อไทย,45:45
2023-03-02 23:45:34,ก้ตติพันธ์ ยศคำ,ป๋า ชู จะล่อ อย่างเดี่ยวเลย:beaming_face_with_smiling_eyes::flexed_biceps::boxing_glove::people_wrestling:,45:46
2023-03-02 23:45:35,เจ้าชาย์ ฮาเร็ม์,เห็นสมัยก่อน กร่าง ทั้งตลาด:woozy_face::woozy_face: ตอนนี้หงอยเลย,45:47
